Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Retire,NextPercentile
Edgerrin James,0.3102941176470588,0.306970509383378,0.3005743458838545,0.2558714462299135,0.2359756097560975,0.2515114873035066,0.2703681351840676,0.2430017867778439,1,
Courtney Brown,0.6448529411764706,0.7412868632707775,0.7913209955328654,0.7972805933250927,0.7365853658536585,0.717049576783555,0.5648762824381413,0.6164383561643836,0,0.5180288461538461
Darius Holland,0.1399317406143344,0.1308089500860585,0.1306532663316583,0.0684039087947882,0.2886115444617784,0.7345588235294118,0.7526809651474531,0.6598596043395022,0,0.5173053152039555
Israel Idonije,0.5091463414634146,0.596130592503023,0.6650573325286663,0.6861226920786182,0.7265625,0.7541866028708134,0.8881036513545347,0.9303874092009684,0,0.9595410628019324
Brian Winters,0.10964649490713,0.0649970184853905,0.0528189910979228,0.039882697947214,0.0420560747663551,0.1159763313609467,0.1067382230172927,0.1695804195804195,1,
Jamal Williams,0.2133550488599348,0.3104524180967238,0.7213235294117647,0.6890080428954424,0.7249521378430122,0.715698393077874,0.7695121951219512,0.7575574365175333,0,0.783946891973446
Ryan Grant,0.3097081596188207,0.3088942307692308,0.3349282296650718,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.0437387657279808,0.1282051282051282,0,0.3270029673590504
Anquan Boldin,0.1915945611866502,0.275,0.3742442563482466,0.40012070006035,0.372840976771888,0.3816105769230769,0.3618421052631579,0.411660777385159,0,0.3728813559322034
Bill Johnson,0.2862453531598513,0.3700189753320683,0.5330812854442344,0.3976109215017064,0.406196213425129,0.4154103852596315,0.5456026058631922,0.5351014040561622,1,
Gerald McCoy,0.6036513545347467,0.6253026634382567,0.7342995169082126,0.81725584182145,0.8861061419200954,0.9014836795252226,0.8973607038123167,0.8948598130841121,0,0.8615384615384616
Benjamin Watson,0.1390568319226118,0.2884731442365721,0.2733770101250744,0.2770432692307692,0.2033492822966507,0.306831566548881,0.2905569007263922,0.2626811594202898,0,0.1839424805272618
Jim Lynch,0.696969696969697,0.5912408759124088,0.5057471264367817,0.3165829145728643,0.1274509803921568,0.1524663677130044,0.2406639004149377,0.4724409448818897,1,
Ike Reese,0.344773790951638,0.6757352941176471,0.7962466487935657,0.7504786215698788,0.8034610630407911,0.8140243902439024,0.7896009673518742,0.7356668678334339,1,
Tyrone Crawford,0.4897342995169082,0.4925104853205512,0.6821705426356589,0.7548961424332344,0.852199413489736,0.8738317757009346,0.8804733727810651,0.817531305903399,0,0.7581585081585082
Fred Robbins,0.4735294117647058,0.6112600536193029,0.6566687938736439,0.7249690976514215,0.825,0.8464328899637243,0.9070609535304768,0.8731387730792138,0,0.9002403846153846
David Harris,0.8070279928528886,0.8725961538461539,0.9760765550239234,0.9646643109540636,0.9891041162227604,0.9746376811594204,0.9700419412822048,0.9654144305307096,0,0.9744807121661722
Al Harris1,0.3312883435582822,0.4220183486238532,0.4811881188118811,0.3725868725868725,0.266173752310536,0.1948529411764706,0.1741071428571428,0.1792452830188679,0,0.2795497185741088
Eric Hill,0.0262664165103189,0.1069418386491557,0.1350844277673546,0.0947955390334572,0.0929791271347248,0.1172022684310018,0.1723549488054607,0.144578313253012,0,0.0938023450586264
Wes Hopkins,0.396039603960396,0.7799227799227799,0.9722735674676524,0.9301470588235294,0.7217261904761905,0.6490566037735849,0.8311444652908068,0.9455909943714822,0,0.924953095684803
Mark Simoneau,0.5669117647058823,0.7198391420911529,0.7683471601786854,0.8665018541409147,0.8640243902439024,0.8748488512696493,0.8183464091732046,0.8010720667063729,0,0.7542067307692307
Mason Crosby,0.2930315664085765,0.3713942307692308,0.4252392344497607,0.3957597173144876,0.4836561743341404,0.4993961352657005,0.5134811264230078,0.3709004174120453,0,0.5258160237388724
Justin Tuck,0.6027811366384522,0.6179843089921545,0.8368076235854676,0.9603365384615384,0.993421052631579,0.9982332155477032,0.9921307506053268,0.9788647342995168,0,0.9047333732774115
Patrick Chung,0.6441387559808612,0.8486454652532391,0.8958837772397095,0.9009661835748792,0.8334331935290593,0.8360166964818128,0.8451038575667655,0.8891495601173021,0,0.9106308411214952
Nelson Agholor,0.2124629080118694,0.3196480938416422,0.3615654205607476,0.3704142011834319,0.3202146690518783,0.2138694638694638,0.1385853939045428,0.1491646778042959,0,0.2016331658291457
Gary Stills,0.475,0.5583109919571045,0.6847479259731972,0.826946847960445,0.8579268292682927,0.8325272067714631,0.7266143633071817,0.7039904705181655,0,0.6899038461538461
Todd McClure,0.175,0.2794906166219839,0.3248245054243778,0.3250927070457354,0.2524390243902439,0.1958887545344619,0.2806276403138201,0.2602739726027397,0,0.2193509615384615
Terry Kinard,0.3722772277227723,0.5868725868725869,0.8373382624768947,0.8915441176470589,0.9672619047619048,0.9735849056603774,0.9831144465290806,0.9662288930581614,1,
Antonio Cromartie,0.4888352444176222,0.8957712924359738,0.953125,0.9688995215311004,0.9028268551236748,0.9182808716707022,0.945048309178744,0.9370880766926304,0,0.9344066785927252
Carnell Lake,0.4690431519699812,0.6135084427767354,0.7279549718574109,0.5966542750929368,0.8273244781783681,0.9092627599243857,0.9215017064846416,0.9259896729776248,0,0.9581239530988276
Andre Roberts,0.3268765133171913,0.3556763285024155,0.3642899940083882,0.2409063804412641,0.2255192878338278,0.2234604105571847,0.0420560747663551,0.1159763313609467,1,
Ike Taylor,0.5111248454882571,0.6067073170731707,0.7412333736396615,0.8292094146047073,0.9338892197736748,0.916466346153846,0.9090909090909092,0.8680800942285041,0,0.8753026634382567
Julian Stanford,0.4981884057971014,0.5176752546434991,0.5026833631484794,0.3335311572700297,0.4956011730205278,0.5636682242990654,0.6615384615384615,0.6577221228384019,0,0.6404428904428905
Tony Carter,0.3985294117647059,0.3753351206434316,0.4722399489470325,0.4524103831891223,0.4341463414634146,0.0326481257557436,0.0325890162945081,0.0327575938058368,0,0.0372596153846153
Ricardo McDonald,0.0799256505576208,0.1024667931688804,0.1285444234404537,0.2303754266211604,0.3270223752151463,0.3182579564489112,0.257328990228013,0.1232449297971918,1,
Bill Maas,0.1833976833976834,0.4916820702402957,0.7150735294117647,0.9508928571428572,0.8660377358490566,0.7279549718574109,0.3864915572232645,0.373358348968105,0,0.4182156133828996
Deshea Townsend,0.6,0.7164879356568364,0.7989789406509253,0.8411619283065513,0.926219512195122,0.939540507859734,0.9263729631864815,0.8624181060154854,0,0.8419471153846154
Kevin Ross,0.584942084942085,0.8391866913123844,0.9816176470588236,0.9657738095238096,0.9056603773584906,0.8198874296435272,0.8724202626641651,0.8424015009380863,0,0.8940520446096655
Antrel Rolle,0.6045949214026602,0.7706698853349426,0.9386539606908876,0.9579326923076924,0.9742822966507176,0.9428739693757362,0.9624697336561744,0.9637681159420288,0,0.9856201318154584
Landon Collins,0.7246290801186943,0.9542521994134896,0.9883177570093458,0.985207100591716,0.9463327370304114,0.9178321678321678,0.9522714203565268,0.9248210023866348,1,
Devonta Freeman,0.2957662492546213,0.3418397626112759,0.3612903225806451,0.2914719626168224,0.1893491124260355,0.3381037567084078,0.2587412587412587,0.2903967797584819,1,
Pierson Prioleau,0.6786764705882353,0.7654155495978552,0.8328015315890236,0.7978986402966626,0.7817073170731708,0.7992744860943168,0.7374773687386844,0.7427039904705182,0,0.6153846153846154
Hunter Smith,0.175,0.3364611260053619,0.3350350989151244,0.3108776266996291,0.449390243902439,0.4540507859733978,0.4610742305371152,0.1882072662298987,0,0.1604567307692307
Robert Bailey,0.4312267657992565,0.5540796963946869,0.5368620037807184,0.2764505119453925,0.0929432013769363,0.440536013400335,0.4462540716612377,0.6552262090483619,0,0.7455882352941177
John Sullivan,0.0873205741626794,0.1996466431095406,0.1773607748184019,0.2566425120772946,0.1252246854403834,0.1323792486583184,0.0409495548961424,0.039882697947214,0,0.0420560747663551
A.J. Klein,0.5781905332534452,0.6368515205724508,0.743620178041543,0.7624633431085044,0.8008177570093458,0.8165680473372781,0.8843172331544424,0.9085081585081584,0,0.8815411155836688
Chris Kluwe,0.1390568319226118,0.1092335546167773,0.1762954139368671,0.1033653846153846,0.1160287081339712,0.1012956419316843,0.2052058111380145,0.2717391304347826,1,
Matt Wilhelm,0.1279357231149567,0.5237804878048781,0.6825876662636033,0.7054918527459264,0.8326384752829065,0.8191105769230769,0.8217703349282297,0.657243816254417,1,
Jason Simmons,0.6169117647058824,0.6387399463806971,0.7121888959795788,0.6489493201483313,0.7335365853658536,0.7273276904474002,0.7688593844296923,0.6908874329958309,1,
Ndamukong Suh,0.8297997644287397,0.8716707021791767,0.9233091787439612,0.865787896944278,0.9033989266547406,0.8979228486646884,0.9208211143695014,0.9240654205607476,0,0.9272189349112426
David Johnson,0.2124629080118694,0.2428152492668621,0.2809384164222874,0.2032710280373831,0.2739644970414201,0.2850327966607036,0.2931235431235431,0.242093156986774,1,
Olindo Mare,0.2588235294117647,0.131367292225201,0.3733248245054243,0.4147095179233622,0.4140243902439024,0.4848851269649335,0.484007242003621,0.4705181655747468,0,0.2379807692307692
Ellis Johnson,0.2337883959044368,0.2306368330464716,0.661641541038526,0.7752442996742671,0.8720748829953198,0.9102941176470588,0.8920911528150134,0.8927887683471601,0,0.9017305315203956
Bob Brudzinski,0.2992125984251969,0.5808823529411765,0.6585365853658537,0.5544554455445545,0.7392638036809815,0.8967889908256881,0.9425742574257424,0.88996138996139,0,0.8502772643253235
George Iloka,0.2964975845410628,0.7974835230677052,0.8992248062015504,0.9228486646884272,0.90791788856305,0.883177570093458,0.8609467455621301,0.7334525939177102,0,0.5705128205128205
Nick Harper,0.6796246648793566,0.7192086790044672,0.8881334981458591,0.9030487804878048,0.9425634824667471,0.9022329511164756,0.9249553305539012,0.9146634615384616,0,0.8953349282296651
Cam Newton,0.1856106408706166,0.2371756185878093,0.228707564026206,0.0865384615384615,0.0370813397129186,0.0400471142520612,0.1035108958837772,0.1165458937198067,0,0.2354703415218693
Charles Grant,0.791959157626037,0.9375772558714462,0.9920731707317072,0.9818621523579202,0.9704284852142426,0.9142346634901728,0.8798076923076923,0.8289473684210527,1,
Michael Carter~,0.0637065637065637,0.2070240295748613,0.2628676470588235,0.3482142857142857,0.2792452830188679,0.2326454033771107,0.298311444652908,0.0469043151969981,0,0.0743494423791821
Jason Jones,0.7271634615384616,0.7978468899521531,0.8981154299175501,0.851089588377724,0.842391304347826,0.7309766327142001,0.774597495527728,0.8011869436201781,0,0.8715542521994135
Santana Moss,0.1233243967828418,0.1391193363114231,0.2484548825710754,0.275,0.2847642079806529,0.2703681351840676,0.2430017867778439,0.2806490384615384,0,0.333133971291866
Peter Boulware,0.5008375209380235,0.741042345276873,0.8876755070202809,0.9397058823529412,0.9805630026809652,0.9795788130185068,0.992583436341162,0.9292682926829268,0,0.845223700120919
Frank Minnifield,0.2451737451737451,0.4713493530499076,0.6985294117647058,0.8660714285714286,0.8528301886792453,0.8630393996247655,0.7335834896810507,0.5609756097560976,0,0.433085501858736
Ellis Wyms,0.2446380697050938,0.7147415443522654,0.7762669962917181,0.7914634146341464,0.727932285368803,0.7392878696439348,0.7671232876712328,0.7457932692307693,1,
Justin Bethel,0.4516908212560386,0.5332534451767525,0.6511627906976745,0.8338278931750742,0.9296187683284456,0.9602803738317756,0.8863905325443787,0.7972570065593322,0,0.6282051282051282
Don Griffin,0.3069852941176471,0.6473214285714286,0.5792452830188679,0.5816135084427767,0.5684803001876173,0.776735459662289,0.8308550185873605,0.7703984819734345,0,0.8071833648393195
Ryan Kelly,0.1612903225806451,0.1308411214953271,0.2071005917159763,0.2164579606440071,0.2138694638694638,0.1581368602645198,0.0178997613365155,0.079145728643216,1,
Mo Lewis,0.3977485928705441,0.8587360594795539,0.9449715370018976,0.996219281663516,1.0,0.9879518072289156,0.9380234505862648,0.9022801302931596,0,0.967238689547582
Derrick Brooks,0.4180887372013652,0.6660929432013769,0.897822445561139,0.9381107491856676,0.984399375975039,1.0,0.9973190348525468,0.9993618379068284,0,0.9975278121137208
Tracy Simien,0.3977485928705441,0.6728624535315985,0.5863377609108159,0.3667296786389414,0.3600682593856655,0.5008605851979346,0.507537688442211,0.2882736156351791,0,0.1762870514820592
Lonnie Young,0.3567467652495379,0.5753676470588235,0.8824404761904762,0.7981132075471699,0.7898686679174484,0.5647279549718575,0.5966228893058161,0.345724907063197,0,0.413662239089184
Lousaka Polite,0.0975609756097561,0.2460701330108827,0.2414001207000603,0.3317450863609291,0.3269230769230769,0.3666267942583732,0.3091872791519434,0.2572639225181598,1,
Vincent Jackson,0.1390568319226118,0.2751961375980688,0.2578916021441334,0.2169471153846154,0.1537081339712918,0.163133097762073,0.2941888619854721,0.3931159420289855,0,0.451168364289994
John Gilmore,0.1915945611866502,0.4378048780487805,0.4546553808948005,0.4550392275196138,0.3680762358546754,0.3521634615384615,0.3654306220095694,0.2820965842167255,1,
Tim Bowens,0.4234404536862003,0.6467576791808873,0.7796901893287436,0.7855946398659966,0.6530944625407166,0.5553822152886115,0.6852941176470588,0.7794906166219839,0,0.7626037013401404
Ronald Bartell,0.5090689238210399,0.724200362100181,0.817748659916617,0.8852163461538461,0.8421052631578947,0.803886925795053,0.6428571428571429,0.6177536231884058,1,
Carlton Bailey,0.1763602251407129,0.6172607879924953,0.6848030018761726,0.7211895910780669,0.6850094876660342,0.6427221172022685,0.7252559726962458,0.6058519793459552,1,
Bob Baumhower,0.0625,0.0592334494773519,0.1023102310231023,0.0552147239263803,0.3669724770642202,0.6653465346534654,0.7335907335907336,0.5674676524953789,0,0.3345588235294117
Michael Lewis,0.2969168900804289,0.6873005743458839,0.8079132099553287,0.8559950556242274,0.8213844252163165,0.7920731707317074,0.7896341463414634,0.747279322853688,0,0.7158403869407497
Robert Davis1,0.3522058823529412,0.3840482573726541,0.4352265475430759,0.465389369592089,0.4725609756097561,0.4576783555018138,0.4592637296318648,0.4091721262656343,0,0.3491586538461538
Barry Church,0.582449941107185,0.6156174334140436,0.6564009661835749,0.8490113840623128,0.9332140727489564,0.970919881305638,0.9489736070381232,0.9626168224299064,0,0.942603550295858
Ryan Clark,0.2156987874920229,0.5247218788627935,0.6585365853658537,0.8119709794437727,0.9052504526252264,0.905300774270399,0.8774038461538461,0.8582535885167464,0,0.9122497055359248
Dennis Thurman,0.3088235294117647,0.3693379790940767,0.8613861386138614,0.9754601226993864,0.9954128440366972,0.99009900990099,0.9691119691119692,0.9186691312384472,1,
Sam Madison,0.3249581239530988,0.7149837133550488,0.9095163806552262,0.9926470588235294,0.957774798927614,0.9087428206764518,0.8609394313967862,0.903658536585366,0,0.9032648125755744
Bobby Bell,0.9090909090909092,0.8759124087591241,0.9482758620689656,0.8592964824120602,0.8431372549019608,0.57847533632287,0.4273858921161825,0.0275590551181102,0,0.0183823529411764
Evander Hood,0.4778708133971291,0.6277974087161367,0.6852300242130751,0.7427536231884058,0.7663271420011983,0.7447823494335122,0.6629080118694362,0.6551319648093842,0,0.639018691588785
Duane Brown,0.2253605769230769,0.3397129186602871,0.35924617196702,0.2294188861985472,0.0513285024154589,0.1677651288196525,0.1449016100178891,0.2225519287833827,0,0.1401759530791788
Willie Colon,0.1042287075640262,0.1033653846153846,0.1160287081339712,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.10964649490713,0.2277877161598092,1,
LaRoy Reynolds,0.4715398442180947,0.543231961836613,0.5804154302670623,0.6299120234604105,0.5852803738317757,0.5757396449704142,0.4704830053667262,0.4848484848484848,0,0.4554341575618171
Aaron Rodgers,0.125,0.2033492822966507,0.2208480565371024,0.059322033898305,0.0440821256038647,0.0437387657279808,0.1282051282051282,0.1845697329376854,1,
Michael Sinclair,0.0836431226765799,0.3282732447817836,0.4499054820415879,0.6877133105802048,0.8330464716006885,0.9782244556113904,1.0,1.0,0,0.9970588235294118
Frank Gore,0.0918984280532043,0.2444176222088111,0.3436569386539607,0.3599759615384615,0.3116028708133971,0.2756183745583039,0.1937046004842615,0.1968599033816425,0,0.1180347513481126
Brandin Cooks,0.1806797853309481,0.2955489614243323,0.2973607038123167,0.2348130841121495,0.1816568047337278,0.2367322599880739,0.3356643356643357,0.3300747556066705,1,
Bruce Laird,0.2988505747126437,0.3115577889447236,0.3872549019607843,0.6233183856502242,0.6016597510373444,0.7086614173228346,0.4227941176470588,0.7177700348432056,0,0.8217821782178217
Joe Nedney,0.2969168900804289,0.393107849393746,0.4264524103831891,0.3615853658536585,0.2212817412333736,0.1852745926372963,0.2829064919594997,0.3323317307692308,0,0.3510765550239234
Matt Light,0.1914486279514997,0.2354758961681087,0.2176829268292683,0.1185006045949214,0.1852745926372963,0.1804645622394282,0.1502403846153846,0.0370813397129186,0,0.0400471142520612
Marvin Washington,0.1106941838649155,0.2551594746716698,0.525328330206379,0.6524163568773235,0.7191650853889943,0.7485822306238186,0.8873720136518771,0.8657487091222031,0,0.7604690117252931
Riki Ellison,0.3146718146718146,0.5600739371534196,0.5827205882352942,0.4642857142857143,0.290566037735849,0.2833020637898686,0.3958724202626641,0.1125703564727955,0,0.3977695167286245
Kevin Pierre-Louis,0.4478234943351222,0.5175074183976262,0.5747800586510264,0.6279205607476636,0.6153846153846154,0.6768038163387,0.7115384615384616,0.7038527889591719,0,0.6264916467780429
Anthony Henry,0.8592493297587132,0.9266113592852584,0.9585908529048208,0.901829268292683,0.9214026602176542,0.9414604707302352,0.950565812983919,0.932091346153846,0,0.916866028708134
Ken Stone,0.1407035175879397,0.6911764705882353,0.7085201793721974,0.7925311203319502,0.3464566929133858,0.8860294117647058,0.9442508710801394,0.9867986798679867,1,
Roderick Coleman,0.6323529411764706,0.7567024128686327,0.8723675813656668,0.88442521631644,0.948170731707317,0.9443772672309552,0.9390464695232348,0.8243001786777844,1,
Adrian Phillips,0.1848539057841383,0.6320474777448071,0.7466275659824047,0.8592289719626168,0.8887573964497042,0.8562909958258795,0.8857808857808858,0.9407705577918344,0,0.941527446300716
Eli Manning,0.1620011911852293,0.1604567307692307,0.1770334928229665,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.0437387657279808,0.0429338103756708,0,0.0409495548961424
Sam Mills,0.3527204502814259,0.4427767354596623,0.7917448405253283,0.9628252788104088,0.9772296015180264,0.9792060491493384,0.9931740614334472,1.0,0,0.9966499162479062
Jeff Saturday,0.2588235294117647,0.2707774798927614,0.3024888321633694,0.4857849196538937,0.4878048780487805,0.5411124546553809,0.4894387447193724,0.467540202501489,0,0.1502403846153846
Derek Rackley,0.175,0.0509383378016085,0.2284620293554563,0.2354758961681087,0.2676829268292683,0.1469165659008464,0.2154496077248038,0.3037522334723049,1,
Dexter Manley,0.3990825688073394,0.700990099009901,0.8957528957528957,0.9316081330868762,0.9522058823529412,0.90625,0.8245283018867925,0.7204502814258912,0,0.6060037523452158
Ronnie Lott,0.9079754601226994,0.993119266055046,0.996039603960396,0.9633204633204632,0.9371534195933456,0.9852941176470588,0.9910714285714286,0.9962264150943396,0,0.9662288930581614
Glenn Cadrez,0.189419795221843,0.189328743545611,0.1742043551088777,0.4837133550488599,0.8034321372854915,0.9176470588235294,0.8800268096514745,0.6783663050414805,1,
Shaun Alexander,0.175,0.1595174262734584,0.177409061901723,0.145859085290482,0.1310975609756097,0.1045949214026602,0.100181050090525,0.1042287075640262,1,
Rex Burkhead,0.4036970781156828,0.4712166172106825,0.6129032258064516,0.5963785046728972,0.591715976331361,0.4358974358974359,0.3933566433566433,0.354801610120759,0,0.2416467780429594
Don Carey,0.6325088339222615,0.6343825665859564,0.7681159420289855,0.7567405632115038,0.791293977340489,0.7086053412462908,0.7161290322580646,0.6851635514018691,1,
Will Smith,0.8280487804878048,0.9334945586457074,0.9855159927579964,0.97736748064324,0.9621394230769232,0.972488038277512,0.9599528857479388,0.9630750605326877,0,0.9118357487922706
Todd Lyght,0.123827392120075,0.5,0.5977229601518027,0.720226843100189,0.8020477815699659,0.8967297762478486,0.9413735343383584,0.9429967426710096,0,0.970358814352574
Fletcher Cox,0.6817632850241546,0.7759137207908927,0.9028026237328562,0.968545994065282,0.9841642228739004,0.977803738317757,0.959171597633136,0.958855098389982,0,0.951048951048951
J.R. Sweezy,0.1677651288196525,0.2206320810971973,0.2189910979228486,0.1196480938416422,0.0420560747663551,0.1159763313609467,0.1502683363148479,0.2243589743589743,1,
Joey Galloway,0.1289087428206764,0.265142150803461,0.3414634146341463,0.3343409915356711,0.3922751961375981,0.3400833829660512,0.3161057692307692,0.0370813397129186,0,0.1472320376914016
Ryan Tannehill,0.1068840579710145,0.2043139604553625,0.345855694692904,0.3994065281899109,0.3812316715542522,0.2914719626168224,0.1159763313609467,0.2164579606440071,0,0.2138694638694638
Terrance Mitchell,0.6913946587537092,0.7354838709677419,0.8639018691588785,0.857396449704142,0.8855098389982111,0.87995337995338,0.9005175388154112,0.905727923627685,1,
Dave Duerson,0.2046332046332046,0.5582255083179297,0.9430147058823528,0.9717261904761904,0.9679245283018868,0.874296435272045,0.774859287054409,0.6641651031894934,1,
Ray Lewis,0.3803786574870912,0.7286432160804021,0.9071661237785016,0.9719188767550702,0.9816176470588236,0.9959785522788204,0.9783024888321634,0.9962917181705808,0,0.9859756097560975
Glenn Dorsey,0.6340144230769231,0.7529904306220095,0.8351001177856302,0.8299031476997578,0.7542270531400966,0.7213900539245057,0.6106141920095408,0.627299703264095,0,0.5882697947214076
Dante Wesley,0.5488194001276324,0.6582200247218789,0.6817073170731708,0.7001209189842805,0.6228123114061557,0.6039309112567004,0.6430288461538461,0.694377990430622,0,0.6984687868080094
Skip Vanderbundt,0.5656565656565656,0.5182481751824818,0.8505747126436781,0.7638190954773869,0.7990196078431373,0.6322869955156951,0.6639004149377593,0.5393700787401575,1,
Kailee Wong,0.1254071661237785,0.1216848673946957,0.7419117647058824,0.8599195710455764,0.9170389278876836,0.896168108776267,0.925,0.8863361547762999,0,0.8340374170187085
Kelvin Sheppard,0.6331719128329297,0.7560386473429952,0.8106650689035351,0.7853309481216458,0.7756676557863501,0.7835777126099707,0.8300233644859814,0.749112426035503,1,
Mike Anderson,0.3102941176470588,0.1963806970509383,0.2169751116783663,0.3275648949320148,0.3170731707317073,0.3645707376058041,0.2830416415208208,0.3478260869565217,1,
Mike McCoy,0.1225490196078431,0.1434977578475336,0.1410788381742738,0.3425196850393701,0.6029411764705882,0.7909407665505227,0.7062706270627063,0.5061349693251533,1,
Steve Weatherford,0.1436330718165359,0.1995235259082787,0.3287259615384615,0.3684210526315789,0.3510011778563015,0.3456416464891041,0.3484299516908212,0.3600958657878969,0,0.2665474060822898
Al Woods,0.4858657243816254,0.4915254237288136,0.5241545893719807,0.5775913720790893,0.6362552176505665,0.6593471810089021,0.6486803519061584,0.6740654205607477,0,0.6846153846153846
Chris Maragos,0.1472320376914016,0.4418886198547215,0.5144927536231884,0.5949670461354104,0.631484794275492,0.6403560830860534,0.6287390029325514,0.5665887850467289,1,
Jon Dorenbos,0.0797280593325092,0.401219512195122,0.4316807738814994,0.4405552202776101,0.3948779035139964,0.3317307692307692,0.3809808612440191,0.3627797408716137,0,0.4073849878934624
Rod Martin,0.3201320132013201,0.656441717791411,0.9151376146788992,0.9782178217821782,0.996138996138996,0.9963031423290204,0.9834558823529412,0.9479166666666666,1,
Ty Montgomery,0.1008797653958944,0.0566588785046729,0.244378698224852,0.5271317829457365,0.5221445221445221,0.5457159286946521,0.383054892601432,0.4258793969849246,1,
Eric Swann,0.1726078799249531,0.6301115241635687,0.7172675521821632,0.8563327032136105,0.8276450511945392,0.8709122203098106,0.8458961474036851,0.8208469055374593,0,0.7987519500780031
Corey Fuller1,0.1058020477815699,0.2685025817555938,0.3601340033500838,0.5228013029315961,0.4414976599063963,0.7235294117647059,0.8123324396782842,0.845564773452457,0,0.8059332509270705
Brad Edwards,0.350943396226415,0.50093808630394,0.7054409005628518,0.7523452157598499,0.9200743494423792,0.8956356736242884,0.7391304347826086,0.3464163822525597,0,0.2495697074010327
Broderick Thomas,0.1669793621013133,0.4296435272045028,0.9212007504690432,0.983271375464684,0.9734345351043644,0.9376181474480152,0.8703071672354948,0.8950086058519794,0,0.7269681742043551
Brandon Mebane,0.6146515783204288,0.7740384615384616,0.8259569377990431,0.8186101295641932,0.7209443099273608,0.7717391304347826,0.7986818454164171,0.778175313059034,0,0.7068249258160237
Chris Kelsay,0.4864029666254635,0.7542682926829268,0.8500604594921403,0.9233554616777307,0.9106611078022632,0.8882211538461539,0.8977272727272727,0.908716136631331,0,0.923728813559322
David Thornton,0.5545628589661774,0.757725587144623,0.8786585365853659,0.9274486094316808,0.9149064574532288,0.9332936271590232,0.9224759615384616,0.9013157894736842,1,
Terrell Suggs,0.911619283065513,0.9804878048780488,0.9987908101571948,0.9909474954737476,0.9874925550923168,0.9909855769230768,0.9832535885167464,0.9888103651354536,0,0.9933414043583536
Fakhir Brown,0.5595588235294118,0.5663538873994638,0.6222080408423739,0.6100123609394313,0.7829268292682927,0.7672309552599759,0.8726614363307181,0.8773079213817748,0,0.9266826923076924
Dino Mangiero,0.1023102310231023,0.0766871165644171,0.1215596330275229,0.5108910891089109,0.4594594594594595,0.4066543438077634,0.0330882352941176,0.0625,1,
Zach Thomas,0.6987951807228916,0.8961474036850922,0.998371335504886,0.9859594383775352,0.9838235294117648,0.977882037533512,0.9776643267389916,0.9932014833127316,0,0.9810975609756096
Sean Locklear,0.2357920193470374,0.2860591430295715,0.2650387135199523,0.0865384615384615,0.0370813397129186,0.0400471142520612,0.1035108958837772,0.1739130434782608,1,
Joe Berger,0.0873205741626794,0.3274440518256772,0.3032687651331719,0.2995169082125604,0.2240862792091072,0.2695289206917114,0.3109792284866469,0.2727272727272727,0,0.2634345794392523
Jacques Reeves,0.5018292682926829,0.5870616686819831,0.6077248038624019,0.7176891006551519,0.8617788461538461,0.8965311004784688,0.8362779740871613,0.5865617433414043,0,0.2669082125603865
Tracy Scroggins,0.2546468401486988,0.5578747628083491,0.6635160680529301,0.8327645051194539,0.7228915662650602,0.8274706867671692,0.6791530944625407,0.8159126365054602,0,0.8948529411764706
Lawrence Taylor,0.6042944785276073,0.9472477064220184,0.986138613861386,0.9942084942084942,0.988909426987061,0.9926470588235294,0.9925595238095238,0.9981132075471698,0,0.9962476547842402
Nevin Lawson,0.1282051282051282,0.5495548961424332,0.6639296187683285,0.7897196261682243,0.8023668639053254,0.7728085867620751,0.7983682983682984,0.7837837837837838,1,
Tracy Porter,0.6256009615384616,0.8576555023923444,0.9057714958775028,0.9491525423728814,0.892512077294686,0.9304973037747154,0.8378056052474657,0.8183976261127597,0,0.7982404692082111
Eddie Anderson,0.4732142857142857,0.6075471698113207,0.953095684803002,0.9606003752345216,0.9718574108818012,0.9275092936802974,0.9278937381404174,0.8865784499054821,0,0.8208191126279863
Jon Beason,0.7432995830851697,0.8978365384615384,0.9844497607655502,0.9858657243816256,0.9352300242130752,0.8164251207729468,0.7597363690832835,0.7668455575432319,0,0.7198813056379822
John Randle,0.0562851782363977,0.3808630393996248,0.6951672862453532,0.857685009487666,0.9489603024574668,0.9675767918088736,0.9707401032702238,0.964824120603015,0,0.982084690553746
Josh Thomas,0.4786585365853658,0.6299879081015719,0.6716958358479179,0.7027992852888624,0.6604567307692307,0.6190191387559809,0.519434628975265,0.4782082324455206,0,0.5984299516908212
Corey Peters,0.5647820965842167,0.7312348668280871,0.7711352657004831,0.8274415817855003,0.7680381633870006,0.7204747774480712,0.6392961876832844,0.5870327102803738,0,0.7236686390532544
Fred Marion,0.1742574257425742,0.4555984555984556,0.9426987060998152,0.9724264705882352,0.9895833333333334,0.9660377358490566,0.947467166979362,0.9155722326454032,0,0.8893058161350844
Kwamie Lassiter,0.1686746987951807,0.4355108877721943,0.8241042345276873,0.9422776911076444,0.9830882352941176,0.9865951742627346,0.9757498404594768,0.9721878862793571,0,0.8439024390243902
