PLAYER,YEARS_REVEALED,PASSING YARDS,YARDS PER ATTEMPT,ATTEMPTS,COMPLETIONS,COMPLETION %,TOUCHDOWNS,INTERCEPTIONS,QB RATING,1ST DOWNS,1ST DOWN %,20+,40+,LONG,SACKS,SACK LOSS YARDS,RUSHING YARDS,ATTEMPTS.1,YARDS PER ATTEMPT.1,TOUCHDOWNS.1,20+.1,40+.1,LONG.1,RUSHING 1ST DOWNS,RUSHING 1ST %,FUMBLES,HOWGOOD RAW SCORE,PERCENTILE,ACTUAL_REMAINING_SEASONS,PREDICTED_REMAINING_SEASONS,RETIREMENT_DIFFERENCE,MEAN_PERCENTILE_DIFFERENCE
Doug Flutie2,4,0.8651322830204102,0.8295360137465401,0.4333737797630086,0.8357506059732409,1.000888888888889,0.8540758896151053,-1.6088724479853482,1.4328888888888889,0.8861443087624499,0.8283710654246316,0.9350689931335093,0.8412698412698413,0.3801370589366385,-0.559216135078204,-0.5953245213333132,0.3119928660561406,0.27892137509239673,0.21650455036705704,0.19781445398776784,0.3007896423540608,0.0,0.233080818661198,0.2848989720994123,0.20493890850727767,-1.7815585498480557,7.606607550303543,0.8587954081788008,4,7,3,0.20085176526898277
Doug Flutie2,5,0.8099524767060026,0.9125157546210179,0.40453440652339057,0.7744561222460856,1.0642222222222222,0.738834422657952,-1.4649978184981687,1.5382222222222222,0.8056203574949375,0.8497779765249401,0.9003251626907541,0.7380952380952381,0.4187091647027277,-0.5340863478794513,-0.5785166501833995,0.2855237051286824,0.26481458448709855,0.237818499993796,0.20595037673258598,0.23372815451036374,0.0,0.24703206835252692,0.25438505741419365,0.1960651430099937,-1.7986235579437402,7.504358741831971,0.8568550625265289,3,5,2,0.03411299713498347
Doug Flutie2,6,0.6612719557879424,0.8809730783414994,0.33472715838359995,0.6317839339954758,0.9948888888888888,0.583651053013798,-1.294261164835165,1.443111111111111,0.652566212116684,0.7782312751199549,0.7322479989146656,0.5052910052910052,0.43106874842296145,-0.4709755511854462,-0.48897067213434453,0.24159026213770476,0.2295894822346773,0.23461990787065196,0.1863085216996263,0.1111111111111111,0.0,0.22025594433010054,0.2073471595499,0.16614905778506503,-1.6855138021223346,6.287062675829133,0.7465471642668234,2,4,2,-0.02630322379928174
Doug Flutie2,7,0.39983414075705737,0.8701231595968438,0.20263861695810542,0.37406493029859944,0.9186666666666667,0.3689561594618354,-0.7557996802197804,1.411111111111111,0.3895312281170544,0.7524795448532238,0.45852476550150967,0.2936507936507936,0.4037837707943852,-0.2876627342894209,-0.26915822264028216,0.19287749356731346,0.1730157054463066,0.2502188713912441,0.1781725989548082,0.04780861819702215,0.0,0.2054310305605885,0.15840864309488462,0.16354197922013491,-1.3476655782768843,5.552553612773121,0.6694070399244035,1,3,2,-0.14791085524363456
Doug Johnson,3,0.06530423160580195,0.5206654022443497,0.0350211817470079,0.06535656671238418,0.768888888888889,0.06245461147421931,-0.19047617142857132,1.09,0.07112537207721975,0.7767600273556462,0.06031746031746029,0.01851851851851851,0.13048066174826736,-0.17571381364484812,-0.17155375313891733,0.04548659278261527,0.05439710537725542,0.12474528199111462,0.019641855032959656,0.0,0.0,0.1064932769842854,0.05679671498267273,0.1576632506747999,-0.15713484026367724,3.5352384220394537,0.4423341060719844,2,6,4,0.05609025480460994
Doug Johnson,4,0.12556570727571006,0.722292467906503,0.06357142687544551,0.12017745430073587,1.0515555555555556,0.12127814088598401,-0.39560435604395594,1.5202222222222224,0.12828567697788618,1.0823282492425377,0.12698412698412695,0.16666666666666666,0.23382504905979082,-0.23724734369412026,-0.21720200318784036,0.06832545188236774,0.0888110629297906,0.15123908425441476,0.05892556509887897,0.0,0.0,0.152578543152649,0.08498010600385654,0.198096122410537,-0.3142696805273545,5.1013852962323885,0.6163189342736801,1,3,2,0.06875782227784732
Doug Pederson,3,0.004824096952582633,0.2236842105263158,0.0032760032760032667,0.005698005698005666,0.3333333333333333,0.0,0.0,0.43399999999999994,0.007692307692307666,0.34722222222222227,0.0,0.0,0.028169014084507032,-0.0114942528735632,-0.0070175438596490995,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3849001794597506,1.0053205509256482,0.08496178380144624,9,2,-7,0.08126693766937669
Doug Pederson,4,0.003216064635055089,0.14912280701754385,0.0021840021840021776,0.003798670465337111,0.2222222222222222,0.0,0.0,0.2893333333333333,0.005128205128205111,0.2314814814814815,0.0,0.0,0.01877934272300469,-0.007662835249042133,-0.0046783625730994,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2566001196398337,0.6702137006170988,0.0697250280583614,8,2,-6,0.05121084439904664
Doug Pederson,5,0.0016080323175275445,0.07456140350877193,0.0010920010920010888,0.0018993352326685555,0.1111111111111111,0.0,0.0,0.14466666666666664,0.0025641025641025554,0.11574074074074076,0.0,0.0,0.009389671361502344,-0.0038314176245210665,-0.0023391812865497,0.0,0.015319759571604544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12830005981991685,0.3434821654357095,0.06725589225589225,7,2,-5,-0.05567952085596799
Doug Pederson,6,0.0054428711145129,0.0754985754985755,0.003766478342749522,0.007337526205450733,0.12955555555555556,0.013071895424836598,0.0,0.22377777777777774,0.006222222222222223,0.09191060749134404,0.0035842293906809997,0.0,0.020393811533052034,-0.0037037037037037,-0.0043695380774032445,0.0,0.0298452002762933,0.0,0.0,0.0,0.0,0.006211299937499411,0.008784104611578821,0.0166960776678592,-0.15713484026367724,0.47689015100520443,0.10066583437369954,6,2,-4,-0.08914785572088946
Doug Pederson,7,0.0622358971648381,0.23508123508123507,0.03913975145018855,0.07344048450966689,0.37555555555555553,0.07475490196078431,-0.15384613846153844,0.5875555555555555,0.0662363315696649,0.2680152681908258,0.05037833532457187,0.031746031746031744,0.10219113183803391,-0.08677248677248676,-0.07385257675217806,0.013438317967969344,0.07231311170371689,0.015748519708717802,0.0,0.0,0.0,0.03713805879173797,0.03207468055279912,0.05096036455887605,-0.44256974034727137,1.4309625908972947,0.183270911360799,5,3,-2,-0.010549518857770687
Doug Pederson,8,0.15989064900839595,0.46776330986857295,0.1024237103630502,0.19196279765259275,0.7453333333333333,0.14878358750907772,-0.43467639120879115,1.077111111111111,0.161711433824909,0.5092645255417535,0.1257438698298913,0.082010582010582,0.23716305531761894,-0.23497536945812805,-0.22097952439616306,0.04380934360732222,0.11579711923978782,0.05564223351077875,0.0,0.0,0.0,0.0910015627527757,0.06822386899086041,0.1041439262107286,-0.8563047002507823,2.7408440343692777,0.3351227632126509,4,3,-1,0.07554117131778061
Doug Pederson,9,0.246659658622928,0.5494482336587599,0.15817471259041282,0.2958100583846171,0.856,0.19666848220769792,-0.7155066439560438,1.1191111111111112,0.24474209163570865,0.5666925679099931,0.19394094555384875,0.13227513227513227,0.3313473557310999,-0.37577084473636196,-0.3593673958853416,0.07418036924667509,0.13753999100427608,0.0955359473128397,0.0,0.0,0.0,0.1324424668388146,0.08680484820576405,0.12393533252686274,-0.9557699796269388,3.134894440611856,0.3930838484414807,3,2,-1,0.07590784486259647
Doug Pederson,10,0.23557027345165296,0.5350370613528508,0.15421562879189996,0.2896393058483317,0.8846666666666667,0.1535039941902687,-0.6886446197802197,1.0822222222222222,0.22517473018182238,0.5326792567089872,0.1820674745405928,0.11904761904761904,0.317539453415536,-0.3621096655579414,-0.3724665377847152,0.07767475895008928,0.12179296079914917,0.10393262169746503,0.0,0.0,0.0,0.12445245309137523,0.07637288476138474,0.10859032039668157,-0.7986351393632616,3.1023237236284578,0.40441005213264986,2,1,-1,0.04136546184738954
Doug Pederson,11,0.14332906941988618,0.49788384876104175,0.09467991151274247,0.17944087364273717,0.888,0.08564814814814814,-0.407814367032967,1.016,0.13468538291233326,0.36837675220508936,0.11305114638447969,0.06878306878306878,0.2081848138865683,-0.21818028714580437,-0.23027786174566847,0.04730373331073641,0.0913103928702461,0.06403890789540409,0.0,0.0,0.0,0.0705889491303375,0.040223696323323455,0.05540675874482903,-0.3849001794597506,2.9257627585467816,0.3387697129983348,1,1,0,-0.05483566787251193
Doug Williams,3,0.47848011112288846,0.5417483101693629,0.26546869312813387,0.42339179625329143,0.5448888888888889,0.5290123456790123,-1.0448342035087719,0.7451111111111112,0.40213575730702433,0.5387008547008547,0.0,0.0,0.2995289254212032,-0.1945782623394185,-0.23694084121855147,0.15105903900879922,0.18214810979358884,0.10877311853810624,0.1781725989548082,0.0,0.0,0.1327351894204759,0.0,0.0,0.0,4.045001542430808,0.5770345596432553,9,7,-2,0.2876771921116939
Doug Williams,4,0.7739158861017631,0.7455598981914772,0.4238617774547953,0.7004008104375263,0.7748888888888888,0.8367283950617285,-1.621312378479532,1.0693333333333332,0.5846603986186341,0.6552945708438667,0.11358024691358021,0.20634920634920637,0.42082738156716093,-0.3484007587709413,-0.39064556489666913,0.2534088484813048,0.2639546390905146,0.1760226596542084,0.273011864576283,0.027777777777777776,0.0,0.20457675339630585,0.03928371006591931,0.028040724065529456,-0.2222222222222222,5.988896846500439,0.8189269395638042,8,6,-2,0.3854074297929878
Doug Williams,5,0.9956833484183197,0.8675001411843518,0.5401956752376409,0.9356828709055843,0.9377777777777778,1.0055555555555555,-1.8586093008187132,1.3144444444444445,0.6723969528741154,0.6520152711138627,0.36141975308641966,0.5015873015873016,0.4925226631099441,-0.5175827323266471,-0.5860049717307642,0.340355530802678,0.32715973393304426,0.22886501641167092,0.35157928470812166,0.05555555555555555,0.0,0.25570323065302636,0.12825781963183394,0.08862264201926837,-0.8601841540859936,7.230499410048399,0.9330475607266789,7,7,0,0.3219366795276522
Doug Williams,6,0.9817647811700212,0.8018501965870387,0.5246642224763205,0.9460866666547402,0.8837777777777778,0.9274691358024691,-1.721637254736842,1.248888888888889,0.7601335071295967,0.6487359713838587,0.6092592592592592,0.7968253968253969,0.4659892812066725,-0.5270424836601307,-0.6054006597439976,0.3276517235359533,0.31179740864373534,0.2191780367995528,0.35157928470812166,0.08333333333333333,0.0,0.2422799854729566,0.21723192919774859,0.1492045599730073,-1.4981460859497648,7.145474862735714,0.8983365211847215,6,5,-1,0.38694515611122493
Doug Williams,7,0.7642105361499489,0.608564924354398,0.40659821100778787,0.7648036597367012,0.6888888888888889,0.6790123456790123,-1.2686158575438595,0.9606666666666667,0.6603448275862068,0.537294880393472,0.6299382716049382,0.6793650793650794,0.359764267372963,-0.41134259259259265,-0.512914383027165,0.25118000310752375,0.24514489950208682,0.16877392580351663,0.26824595137478835,0.05555555555555555,0.0,0.18089371137317323,0.2276386186318246,0.1537050297956873,-1.6916635733690917,5.40605384741751,0.6815357163557476,5,4,-1,0.2712828886615807
Doug Williams,8,0.3882604323780794,0.30709251761883344,0.2051400241036801,0.3957327301856564,0.3495555555555556,0.3333333333333333,-0.6518517866666667,0.48,0.3996168582375479,0.32293315448245025,0.3820987654320987,0.38412698412698415,0.18607893607893608,-0.19629629629629633,-0.25924988753936123,0.12111049593121816,0.12414622293547191,0.08295932335372243,0.13412297568739417,0.027777777777777776,0.0,0.08819831396627793,0.13866450906590996,0.09312311184194837,-1.0537016415053204,2.7829724100852316,0.3826120933167004,4,2,-2,0.11120415987772492
Doug Williams,9,0.13015334338863752,0.09941520467836257,0.06974647341121722,0.13910093299406276,0.11866666666666668,0.1111111111111111,-0.2222222,0.24266666666666667,0.1388888888888889,0.10857142857142858,0.13425925925925924,0.08888888888888889,0.06150793650793651,-0.061111111111111116,-0.0935672514619883,0.040866233548961524,0.0424312564347763,0.028409389088718564,0.03928371006591931,0.0,0.0,0.027777777777777776,0.049690399499995326,0.03254119388820945,-0.4157397096415491,0.9113364891228366,0.1588406094144975,3,1,-2,-0.20043563300142248
Doug Williams,10,0.05759840558046836,0.1111111111111111,0.02390810177330367,0.050561797752808994,0.12577777777777777,0.08730158730158731,-0.09259258333333333,0.3848888888888889,0.04804804804804805,0.09876543209876544,0.06296296296296296,0.13333333333333333,0.05140961857379767,-0.03535353535353535,-0.03345959595959595,0.007607257743127301,0.014698618394803279,0.01186025796616279,0.027777777777777776,0.0,0.0,0.015001714579647822,0.01701034543599429,0.02573008039313202,0.0,1.1939474028470345,0.24961441893830702,2,2,0,-0.3454955626308882
Doug Williams,11,0.2207645055851497,0.32309941520467833,0.1020943227903215,0.2077302021122246,0.37599999999999995,0.2787698412698413,-0.39031335128205125,0.8537777777777777,0.19787726657955665,0.29452288384148423,0.23703703703703705,0.43333333333333335,0.1457822001105583,-0.10774410774410774,-0.11239722809490249,0.015214515486254602,0.04368878555148229,0.02372051593232558,0.08333333333333333,0.0,0.0,0.04242602903429447,0.04327995013124783,0.06609301322078173,-0.15713484026367724,3.2209554009469445,0.46458333333333335,1,2,1,-0.5015558391266368
Drew Bledsoe,3,0.7647106333888807,0.540672251198567,0.42765600528758424,0.7816017860135506,0.7028888888888888,0.7893323996265172,-2.1825949643356646,0.902,0.8629300776914539,0.5922592592592593,0.8148505389884699,0.47619047619047616,0.25366927033284825,-0.4777541998231653,-0.4663895961437079,0.1270833959071644,0.172926100338347,0.1041894493182163,0.0,0.0,0.0,0.13217128526258995,0.17379490383285942,0.13253874681679687,-1.59608542732576,4.028641280714172,0.47670978419923565,11,8,-3,0.026082604839601453
Drew Bledsoe,4,1.1272073641916411,0.7380891417733523,0.6192898352011412,1.1588132312996726,0.9666666666666666,1.1288632119514472,-2.891164102047952,1.2486666666666668,1.2571039660384833,0.8023523187052599,1.1112542704834794,0.5079365079365079,0.36265456002528607,-0.7359766840226609,-0.7304835933080341,0.15217006227482432,0.22478949855956745,0.12304199310861512,0.0,0.0,0.0,0.16881964010637363,0.22430939511393774,0.17810722826548273,-1.9694637985637982,5.773047380425959,0.7033389450056117,10,7,-3,0.05730276341284758
Drew Bledsoe,5,1.281532942185758,0.8384089352510404,0.7030953822864154,1.3322079724029687,1.1068888888888888,1.3041783380018674,-2.87751108976024,1.463111111111111,1.387308416845238,0.886142131204582,1.2110844230519686,0.6507936507936507,0.43963855017256465,-0.9061704943870312,-0.9524892104048863,0.15625305191724906,0.23495878816039023,0.13583801262114695,0.0,0.0,0.0,0.18839122836985253,0.23048924285193828,0.20381972941036544,-2.011085615172775,7.006884385802064,0.8428451178451178,9,7,-2,0.11142931589450664
Drew Bledsoe,6,1.34135422507475,0.8818256718256717,0.7074166725903767,1.3870941780165975,1.1428888888888888,1.4402777777777778,-2.576108818498169,1.574,1.396724607693922,0.8995619930166728,1.2963938514223143,1.007936507936508,0.5045698758410184,-1.0131164415035383,-1.1499226421809032,0.1446736933617492,0.22500247903574633,0.1333835768802858,0.0,0.0,0.0,0.17688962004544237,0.22062593681663273,0.21386033996564985,-1.7653978276009843,8.18993416640641,0.8998335414065751,8,8,0,0.20264643215776107
Drew Bledsoe,7,1.334493731891439,0.9255932855932856,0.6744261871810027,1.3414934264056804,1.1493333333333333,1.4273692810457517,-2.4605207144688643,1.6253333333333333,1.3327080584431987,0.9071916670791725,1.3645119843728317,1.5714285714285714,0.5221588423883494,-1.1527054586194372,-1.3626383058209293,0.1534310986466573,0.22587504169347603,0.14487296834278476,0.0,0.027777777777777776,0.0,0.18174564396819878,0.2198370737516563,0.22135474021171478,-1.5720103858225225,8.803061182156462,0.9329588014981274,7,6,-1,0.24608365030529755
Drew Bledsoe,8,1.3522595328203035,0.9486428128533392,0.665924005865196,1.3204352124035097,1.1475555555555557,1.3269970951343502,-2.495726246153846,1.6222222222222222,1.3327287479683843,0.9281584286423353,1.405286654685769,1.8201058201058202,0.5146108925706938,-1.347432283175702,-1.5537172317018881,0.17108103476722275,0.23792327696274648,0.1557187243378653,0.03928371006591931,0.05555555555555555,0.0,0.1924767058303278,0.22926570235076352,0.2221479165510608,-1.5866053749100373,8.704898471307468,0.9218476903870162,6,6,0,0.274193893997097
Drew Bledsoe,9,1.1992986175407965,0.9269319927214664,0.591686135745634,1.167464801767196,1.1502222222222223,1.063226216412491,-2.317663585897436,1.5688888888888888,1.1849681288761142,0.903624802510403,1.195900494192714,1.560846560846561,0.46775538699498626,-1.3906180561909152,-1.4923029302755773,0.18188161627823296,0.23323380552495643,0.17349359946933166,0.07856742013183862,0.08333333333333333,0.0,0.2056640230097282,0.2198738271363488,0.21500116400368408,-1.620264016803531,7.551014448439469,0.8433330288359063,5,5,0,0.2756821884125675
Drew Bledsoe,10,1.045540140242159,0.8888848362532573,0.5291366596731408,1.0378991138415288,1.1711111111111112,0.8837145969498911,-1.897842708058608,1.5566666666666666,1.041363847273515,0.8785315958644692,0.9677883247775719,1.1851851851851851,0.4452104921085225,-1.3515219135908791,-1.3735210462128666,0.17918251497578985,0.214789885915647,0.18529739820130417,0.1456289079755357,0.05555555555555555,0.0,0.20027887065189195,0.20465202458248039,0.2118667426310811,-1.800988445930019,6.604410356643932,0.7857543997126718,4,4,0,0.307775877585272
Drew Bledsoe,11,0.8756814771422536,0.8702935391531882,0.44974135457072384,0.8846418183666713,1.1937777777777778,0.7492283950617284,-1.5482293934065934,1.558,0.8780755491548431,0.853669057597802,0.7726360059693392,0.9206349206349206,0.42932344554657376,-1.3118400423497876,-1.2989390244831782,0.15753606552288799,0.18935990873455819,0.18283554929283138,0.16190075346517194,0.027777777777777776,0.0,0.1862197102785411,0.18000159342950475,0.2071193444055867,-1.821504853927027,5.7479407297160945,0.6856205309041042,3,4,1,0.31911477563768004
Drew Bledsoe,12,0.9397301119153169,0.8741943698084048,0.48420798729674736,0.9445696097226166,1.195111111111111,0.8362764208997439,-1.6906795216117214,1.5744444444444445,0.9495021944230071,0.8678060356719072,0.8140064930762605,1.0449735449735449,0.4387033310976973,-1.5088585078090326,-1.5100473010326014,0.15108597905064822,0.19232301678198158,0.1675720928629732,0.1781725989548082,0.0,0.0,0.1853126730961427,0.1785917185691423,0.20394173639471083,-2.0912035604928447,5.419736579205007,0.6457831325301205,2,4,2,0.304050970769297
Drew Bledsoe,13,0.9894299137347333,0.8841012064696274,0.5053914015252405,0.988763113261682,1.1824444444444444,0.9186948171081297,-2.0307283276556776,1.5626666666666666,1.0111426773228491,0.8787854563927122,0.8536133117528467,1.060846560846561,0.4444266214571379,-1.671994189385494,-1.6470782744724637,0.14995298029057877,0.207976695116643,0.1501669113136275,0.1781725989548082,0.0,0.0,0.19218990753693074,0.1760457388558147,0.18958089206041104,-2.4296580618938854,4.7449330617039225,0.5611688131837695,1,4,3,0.24452482342277626
Drew Brees,3,0.33542457245319046,0.6368846917092532,0.1847087608792352,0.35373888783313717,0.768888888888889,0.30137981118373275,-0.7643466879120878,1.1237777777777778,0.32812303958920497,0.6402146447843606,0.377045177045177,0.2883597883597883,0.22340288645452963,-0.3267795006925442,-0.36242627132153676,0.10818045040337826,0.09766739575057866,0.1750675901440481,0.03928371006591931,0.0,0.0,0.13664070196972067,0.10026696135582497,0.16478609997655974,-0.12830005981991685,4.8019893168782195,0.5714075815456949,17,5,-12,-0.22411341039508773
Drew Brees,4,0.6370002267001882,0.8136797391183357,0.33880943681999254,0.666584115317723,1.054,0.6295722967549593,-1.4043547639194138,1.466888888888889,0.6190965815025966,0.7990978213079013,0.6848813546487964,0.582010582010582,0.34669872158339193,-0.5907255385516256,-0.6634078258674745,0.1782265751629859,0.17931641673753096,0.20260507684186677,0.09820927516479827,0.020030840419244376,0.0,0.19616093929346848,0.18125754589910137,0.21008369952383607,-0.4788223418620559,6.766899663495617,0.7798724309000709,16,6,-10,-0.2880756831592198
Drew Brees,5,0.839116996189474,0.9138776414371225,0.42572808154159564,0.8665558626718225,1.2124444444444444,0.9145549057829759,-1.8142041327838827,1.6664444444444444,0.8202864068717082,0.8798116703932158,0.8807245869261373,0.8015873015873016,0.4346241863418838,-0.7649279866671171,-0.8761010921251238,0.21418994110381367,0.22827251805095827,0.20668610066276,0.1456289079755357,0.04006168083848875,0.0,0.22837001749859168,0.23705576437317816,0.2383324318334915,-0.8293446239041949,7.909776055488623,0.8777351461288019,15,8,-7,-0.16684272687386292
Drew Brees,6,1.0604662894051031,0.9474168937639258,0.4956287851185379,1.0506678102855749,1.2577777777777777,1.2162404922982837,-1.8992672093406593,1.779777777777778,1.047055150676881,0.9078786713771368,1.092440835076494,1.1216931216931216,0.48396940418679546,-0.8131549609810479,-0.9154314038229949,0.2162087004281549,0.2616207806806154,0.17241318712991016,0.19304854078627312,0.06009252125773313,0.0,0.23199592575685646,0.2624103777395182,0.22574583864393102,-1.1454890085287226,9.311206299186976,0.9342307916321636,14,7,-7,-0.13325457485540632
Drew Brees,7,1.2410367801832614,0.9792687229901842,0.5625742613363369,1.218122509284657,1.2855555555555556,1.3815120590146388,-2.0584043525641023,1.8366666666666667,1.2338167821065205,0.9573944502304791,1.262429519611462,1.34973544973545,0.4834311019093628,-0.8088566827697262,-0.8868181279655325,0.19454307630960857,0.2521551180808388,0.1615768759640914,0.1896785312429497,0.04006168083848875,0.0,0.21584256361989665,0.24340546475671057,0.21599975908955368,-1.1454890085287226,10.40523875669863,0.9585111420702112,13,6,-7,-0.12944270363098023
Drew Brees,8,1.438102050761584,1.0019946274452403,0.644831414273392,1.4004366403424464,1.3057777777777777,1.5544996751137101,-2.2593885334498833,1.8817777777777778,1.4214458916089752,0.9890388847935091,1.473649912044805,1.7576719576719577,0.5003002070393374,-0.7319088319088318,-0.7653369842402022,0.15770963649528857,0.24852942923304763,0.13193050447831323,0.1503948211770304,0.020030840419244376,0.0,0.20352385352576932,0.21289827736499373,0.19213106626334425,-1.432376663803346,11.497664232205281,0.9854587793626761,12,6,-6,-0.18458195449411285
Drew Brees,9,1.5063094919224154,1.009158689584068,0.6883563073550684,1.4935287495441252,1.3251111111111111,1.658289241622575,-2.5287487758741256,1.8928888888888888,1.4797525650663048,1.0039536281996493,1.5398967595046027,1.8395502645502646,0.49400002415984157,-0.6880341880341879,-0.709007035491565,0.13084487101163056,0.230185216613226,0.12040838194443217,0.1503948211770304,0.0,0.0,0.1864292605194874,0.20133440908868866,0.19777880986002486,-1.5602547747171192,11.662126717606437,0.989204097714736,11,5,-6,-0.15977281183640274
Drew Brees,10,1.4816602434813297,1.024196023475043,0.6779041998728661,1.4855502273380938,1.3413333333333333,1.7488977072310405,-2.6684794016317017,1.9415555555555555,1.4626875705593743,1.0183791232894932,1.5328687931629108,1.8476190476190477,0.5185026938223286,-0.6618844118844118,-0.685316712833987,0.08866119093455764,0.22045305356848288,0.08419015779188839,0.13412297568739417,0.0,0.0,0.1766579132157704,0.18593523004966978,0.18861347252493435,-1.653754988213281,11.490352997949731,0.9924203273040483,10,6,-4,-0.14698186832839807
Drew Brees,11,1.4268054540535178,1.0301820475847152,0.6478207326929647,1.4536777100340232,1.3704444444444444,1.8179012345679013,-2.6384353745920746,2.006666666666667,1.4431210465917408,1.0494647902487395,1.445662163309222,1.5746031746031746,0.5179761237187337,-0.7288970288970289,-0.7564469683303204,0.09285348921949499,0.20851116279870457,0.09249903481466652,0.17340668575331347,0.027777777777777776,0.0,0.1743530462387752,0.1838817434671114,0.19142445324865842,-1.3306147314238728,11.474638878591048,0.9877906976744186,9,5,-4,-0.1476324683817946
Drew Brees,12,1.4274973251054808,1.0156432748538013,0.6426324626536289,1.4685379953735769,1.3686666666666667,1.9047819464486129,-2.772208994988345,2.0124444444444443,1.488096152581559,1.059917651196623,1.4046483100830927,1.4623015873015872,0.5322501362416266,-0.8015094101300999,-0.8410648591873343,0.08648493517783509,0.19831792056926362,0.08805044862149354,0.16190075346517194,0.05555555555555555,0.0,0.1793059204077046,0.1541546930484654,0.16838874046752658,-0.9154270163293325,11.549366639628603,0.9787816886654096,8,4,-4,-0.15785676173016647
Drew Brees,13,1.4713664559548743,1.0169639376218325,0.6485515804520127,1.486644440945592,1.3666666666666667,2.0216450216450212,-2.6669254002331004,2.0455555555555556,1.5561965305761016,1.0741911852612192,1.429244731974762,1.4880952380952381,0.5281684304088012,-0.8672434844848639,-0.900033570462679,0.11963460142099726,0.19957987461001792,0.11887831814790376,0.226285121387277,0.08333333333333333,0.0,0.1957281811710394,0.15477872473657284,0.1704866995362565,-0.628539361054709,12.339252813265723,0.9826576576576577,7,3,-4,-0.176403080794133
Drew Brees,14,1.494001753665093,1.0157992202729047,0.6663506899905453,1.5021105558755463,1.3464444444444446,1.9997004295249907,-2.769877992890443,2.0164444444444443,1.5856415700146107,1.0598978281602094,1.4517026517279297,1.601190476190476,0.5193350775258612,-0.9218664477285167,-0.9566734377425129,0.12220031207650445,0.20335310254390995,0.12227450008629318,0.2628917115316043,0.05555555555555555,0.0,0.2005525760220962,0.1530788735434386,0.16794801673695223,-0.5364919027495767,12.361564008822363,0.990990990990991,6,3,-3,-0.2773898534607161
Drew Brees,15,1.4838887933428417,1.027792397660819,0.672929716067601,1.4924752050893717,1.3548888888888888,1.892618752267875,-2.5793833214452215,2.0273333333333334,1.5607706301878506,1.045728350422077,1.4629541565479742,1.6664462081128746,0.5024437921203927,-0.9857416529830323,-1.0217375556013941,0.1379936695916775,0.2173511793857003,0.1472182404832655,0.3110042339640731,0.027777777777777776,0.0,0.20701776007755826,0.1741956056014377,0.18046550520079335,-0.6015792847081216,12.404852381386416,1.0,5,2,-3,-0.3183645313442013
Drew Brees,16,1.4350344470529717,1.0206237816764134,0.6742839113533777,1.4761191631751207,1.3653333333333333,1.743209032682717,-2.6144778530303032,2.000888888888889,1.5067867517933398,1.0260401871847584,1.4393865399209902,1.533289241622575,0.5121669416626925,-1.0048116634323532,-1.0628272753048804,0.1280695592005593,0.21726117335237755,0.15551027376790394,0.2906694893093821,0.0,0.0,0.19909627492288717,0.18245123204865785,0.19053550236925532,-0.6666666666666666,11.747972266883998,1.0,4,1,-3,-0.34005923731951126
Drew Brees,17,1.383648228889333,1.0265107212475635,0.6524488184838683,1.4273569780934807,1.3864444444444444,1.6195627958785854,-2.3636361272727275,2.02,1.4243456950464728,1.0168866155212122,1.4937650512401344,1.4497354497354498,0.5242588823812453,-0.9622329283619606,-1.0525587412691606,0.1126505576021351,0.21881103683857764,0.16291159247378273,0.28184067694283255,0.0,0.0,0.18799800543569598,0.18959367154707063,0.20165280903095553,-0.6666666666666666,11.735327567262324,1.0,3,1,-2,-0.2588235294117647
Drew Brees,18,1.317586891435123,1.0352267031214402,0.6129052142897787,1.3523918365404586,1.4093333333333333,1.536080099237994,-2.121211909090909,2.0613333333333332,1.3389936170876788,1.0323998955357732,1.5456384762032602,1.3209876543209875,0.5321618453896935,-0.8362022684603331,-0.9335156965466171,0.09641193509682162,0.21572065500816281,0.14559962786328423,0.2845177968644246,0.0,0.0,0.1704485388092443,0.19667688656749832,0.2128716298188861,-0.8888888888888888,11.637467206870427,1.0,2,0,-2,0
Drew Brees,19,1.2153963725638022,1.057747103448858,0.552617947439782,1.2431896879056592,1.4386666666666665,1.4037758537758538,-1.613916785858586,2.1417777777777776,1.2196713061817908,1.0566509770754413,1.4963518593828906,1.263668430335097,0.4887570904237571,-0.6850294304753508,-0.7729927500493623,0.0767515326870587,0.20869594269178857,0.11718633330394614,0.29939373869588953,0.0,0.0,0.15051547319451428,0.19129967987468818,0.21250219085510338,-1.1111111111111112,11.651565886785955,1.0,1,2,1,-0.3426175027694256
Drew Henson,3,0.008532983262225133,0.18376068376068377,0.0064655172413793,0.012484394506866399,0.3706666666666667,0.0175438596491228,-0.05555554999999996,0.412,0.016548463356973967,0.34577777777777774,0.0,0.0,0.038647342995169066,-0.0222222222222222,-0.04513888888888887,0.023370756506270934,0.015214515486254599,0.10187076584493072,0.0,0.0,0.0,0.05058141488890697,0.027777777777777766,0.14025921414082104,0.0,1.6485854727507157,0.23362125942976958,2,3,1,0.08946612986366625
